App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Id
Manga - read Thai translation,COMICS,4.6,302,2.2,10000.0,0,0.0,Teen,Comics,2018-07-03,204
The Vietnam Story - Fun Stories,COMICS,4.5,438,3.4,10000.0,0,0.0,Everyone,Comics,2017-12-27,205
Dragon Ball Wallpaper - Ringtones,COMICS,4.7,73,8.3,10000.0,0,0.0,Everyone,Comics,2018-07-23,206
Funny Jokes Photos,COMICS,4.4,39,4.3,10000.0,0,0.0,Everyone 10+,Comics,2018-07-03,207
Truyện Vui Tý Quậy,COMICS,4.5,144,4.7,10000.0,0,0.0,Everyone,Comics,2018-07-19,208
Comic Es - Shojo manga / love comics free of charge ♪ ♪,COMICS,3.9,2181,10.0,100000.0,0,0.0,Teen,Comics,2018-03-05,209
comico Popular Original Cartoon Updated Everyday Comico,COMICS,3.2,93965,15.0,5000000.0,0,0.0,Teen,Comics,2018-07-03,210
Daily Manga - Comic & Webtoon,COMICS,3.2,1446,7.1,100000.0,0,0.0,Mature 17+,Comics,2018-05-18,211
"漫咖 Comics - Manga,Novel and Stories",COMICS,4.1,12088,21.0,1000000.0,0,0.0,Mature 17+,Comics,2018-07-06,212
Emmanuella Funny Videos 2018,COMICS,4.5,314,6.1,100000.0,0,0.0,Everyone,Comics,2018-05-23,213
Manga Zero - Japanese cartoon and comic reader,COMICS,4.2,15194,15.0,1000000.0,0,0.0,Teen,Comics,2018-07-19,214
Marvel Unlimited,COMICS,3.7,22551,11.0,1000000.0,0,0.0,Teen,Comics,2018-07-24,215
"Tapas – Comics, Novels, and Stories",COMICS,4.5,29839,29.0,1000000.0,0,0.0,Teen,Comics,2018-07-31,216
Children's cartoons (Mithu-Mina-Raju),COMICS,4.6,279,3.3,100000.0,0,0.0,Everyone,Comics,2017-12-18,217
Faustop Sounds,COMICS,4.7,1677,40.0,100000.0,0,0.0,Everyone,Comics,2018-05-26,218
Manga Mania - Best online manga reader,COMICS,4.4,757,10.0,10000.0,0,0.0,Teen,Comics,2018-05-24,219
- Free Comics - Comic Apps,COMICS,3.5,115,9.1,10000.0,0,0.0,Mature 17+,Comics,2018-07-13,220
Manga AZ - Manga Comic Reader,COMICS,3.3,125,4.7,5000.0,0,0.0,Teen,Comics,2018-07-24,221
Buff Thun - Daily Free Webtoon / Comics / Web Fiction / Mini Game,COMICS,4.5,9952,38.0,500000.0,0,0.0,Everyone 10+,Comics,2018-07-31,222
Funny Jokes and Stories 2018,COMICS,4.2,21,6.7,5000.0,0,0.0,Everyone,Comics,2018-03-31,223
Hojiboy Tojiboyev Life Hacks,COMICS,5.0,15,37.0,1000.0,0,0.0,Everyone,Comics,2018-06-26,224
"Best Wallpapers Backgrounds(100,000+ 4K HD)",COMICS,4.7,3596,7.8,10000.0,0,0.0,Teen,Comics,2018-06-16,225
think Comics,COMICS,4.4,1006,19.0,50000.0,0,0.0,Everyone,Comics,2018-08-03,226
Memes Button,COMICS,4.4,5968,5.7,1000000.0,0,0.0,Everyone,Comics,2018-05-28,227
"Laftel - Watching and Announcing Snooping, Streaming",COMICS,4.6,4895,35.0,100000.0,0,0.0,Everyone,Comics,2018-08-02,228
Messenger for SMS,COMMUNICATION,4.3,125257,17.0,10000000.0,0,0.0,Teen,Communication,2018-06-06,229
My Tele2,COMMUNICATION,4.3,158679,8.8,5000000.0,0,0.0,Everyone,Communication,2018-08-03,230
Yahoo Mail – Stay Organized,COMMUNICATION,4.3,4187998,16.0,100000000.0,0,0.0,Everyone,Communication,2018-07-18,231
imo beta free calls and text,COMMUNICATION,4.3,659395,11.0,100000000.0,0,0.0,Everyone,Communication,2018-06-07,232
imo free video calls and chat,COMMUNICATION,4.3,4785892,11.0,500000000.0,0,0.0,Everyone,Communication,2018-06-08,233
Call Free – Free Call,COMMUNICATION,4.3,30209,15.0,5000000.0,0,0.0,Everyone,Communication,2018-07-28,234
Web Browser & Explorer,COMMUNICATION,4.0,36901,6.6,5000000.0,0,0.0,Everyone,Communication,2018-07-04,235
Browser 4G,COMMUNICATION,4.3,192948,6.6,10000000.0,0,0.0,Everyone,Communication,2018-06-19,236
Cricket Visual Voicemail,COMMUNICATION,3.9,13698,5.1,10000000.0,0,0.0,Everyone,Communication,2018-07-02,237
TracFone My Account,COMMUNICATION,3.6,20769,18.0,1000000.0,0,0.0,Everyone,Communication,2018-07-11,238
Firefox Focus: The privacy browser,COMMUNICATION,4.4,36880,4.0,1000000.0,0,0.0,Everyone,Communication,2018-07-06,239
TouchPal Keyboard - Fun Emoji & Android Keyboard,COMMUNICATION,4.4,615381,37.0,10000000.0,0,0.0,Mature 17+,Communication,2018-08-02,240
Skype Lite - Free Video Call & Chat,COMMUNICATION,4.2,33053,22.0,5000000.0,0,0.0,Everyone,Communication,2018-07-31,241
UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648120,3.3,100000000.0,0,0.0,Teen,Communication,2018-07-18,242
WhatsApp Business,COMMUNICATION,4.4,136662,32.0,10000000.0,0,0.0,Everyone,Communication,2018-07-30,243
My magenta,COMMUNICATION,3.9,42370,37.0,1000000.0,0,0.0,Everyone,Communication,2018-06-25,244
Antillean Gold Telegram (original version),COMMUNICATION,4.4,2939,17.0,100000.0,0,0.0,Everyone,Communication,2018-07-16,245
Omlet Chat,COMMUNICATION,3.9,40751,35.0,10000000.0,0,0.0,Teen,Communication,2016-11-04,246
UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17712922,40.0,500000000.0,0,0.0,Teen,Communication,2018-08-02,247
My Vodacom SA,COMMUNICATION,3.7,25021,61.0,5000000.0,0,0.0,Everyone,Communication,2018-06-26,248
Microsoft Edge,COMMUNICATION,4.3,27187,66.0,5000000.0,0,0.0,Everyone,Communication,2018-07-28,249
Hangouts Dialer - Call Phones,COMMUNICATION,4.0,122498,0.079,10000000.0,0,0.0,Everyone,Communication,2015-09-02,250
"Talkatone: Free Texts, Calls & Phone Number",COMMUNICATION,4.1,132014,25.0,10000000.0,0,0.0,Everyone,Communication,2018-07-18,251
Calls & Text by Mo+,COMMUNICATION,4.2,83239,14.0,5000000.0,0,0.0,Everyone,Communication,2018-04-19,252
"GO SMS Pro - Messenger, Free Themes, Emoji",COMMUNICATION,4.4,2876500,24.0,100000000.0,0,0.0,Everyone,Communication,2018-08-01,253
"Messaging+ SMS, MMS Free",COMMUNICATION,4.1,28238,17.0,1000000.0,0,0.0,Everyone,Communication,2018-08-02,254
chomp SMS,COMMUNICATION,4.3,335646,8.3,10000000.0,0,0.0,Everyone,Communication,2018-07-26,255
Text SMS,COMMUNICATION,4.5,349384,8.2,10000000.0,0,0.0,Everyone,Communication,2018-07-24,256
mysms SMS Text Messaging Sync,COMMUNICATION,4.3,37320,8.4,1000000.0,0,0.0,Everyone,Communication,2018-07-30,257
2ndLine - Second Phone Number,COMMUNICATION,4.2,15880,32.0,1000000.0,0,0.0,Everyone,Communication,2018-08-03,258
"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,4.6,2264916,6.1,50000000.0,0,0.0,Everyone,Communication,2018-07-31,259
Ninesky Browser,COMMUNICATION,4.2,42925,2.8,1000000.0,0,0.0,Everyone,Communication,2017-08-27,260
Ghostery Privacy Browser,COMMUNICATION,4.1,13100,2.2,1000000.0,0,0.0,Everyone,Communication,2018-03-20,261
Web Browser for Android,COMMUNICATION,4.1,55098,4.3,1000000.0,0,0.0,Everyone,Communication,2018-06-20,262
DU Browser—Browse fast & fun,COMMUNICATION,4.3,1133501,4.7,10000000.0,0,0.0,Everyone,Communication,2016-04-01,263
Lightning Web Browser,COMMUNICATION,4.1,12578,2.3,500000.0,0,0.0,Everyone,Communication,2017-07-10,264
Web Browser,COMMUNICATION,4.2,10965,2.3,500000.0,0,0.0,Everyone,Communication,2015-02-02,265
Contacts+,COMMUNICATION,4.2,190613,11.0,10000000.0,0,0.0,Everyone,Communication,2018-07-31,266
ExDialer - Dialer & Contacts,COMMUNICATION,4.2,125232,2.7,10000000.0,0,0.0,Everyone,Communication,2017-03-05,267
PHONE for Google Voice & GTalk,COMMUNICATION,4.3,72065,13.0,1000000.0,0,0.0,Everyone,Communication,2018-04-18,268
Safest Call Blocker,COMMUNICATION,4.4,27540,3.7,1000000.0,0,0.0,Everyone,Communication,2018-01-05,269
Full Screen Caller ID,COMMUNICATION,4.2,104990,10.0,5000000.0,0,0.0,Everyone,Communication,2018-05-15,270
Hiya - Caller ID & Block,COMMUNICATION,4.4,177703,13.0,10000000.0,0,0.0,Mature 17+,Communication,2018-07-25,271
Mr. Number-Block calls & spam,COMMUNICATION,4.2,177263,13.0,10000000.0,0,0.0,Mature 17+,Communication,2018-07-13,272
Should I Answer?,COMMUNICATION,4.8,237468,8.8,1000000.0,0,0.0,Everyone,Communication,2018-07-26,273
RocketDial Dialer & Contacts,COMMUNICATION,4.4,32254,5.5,1000000.0,0,0.0,Everyone,Communication,2017-12-04,274
"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,483565,20.0,10000000.0,0,0.0,Everyone,Communication,2018-07-29,275
Whoscall - Caller ID & Block,COMMUNICATION,4.4,552441,29.0,10000000.0,0,0.0,Everyone,Communication,2018-08-01,276
Call Control - Call Blocker,COMMUNICATION,4.4,93825,11.0,5000000.0,0,0.0,Everyone,Communication,2018-07-05,277
Video Caller Id,COMMUNICATION,4.2,15287,17.0,1000000.0,0,0.0,Everyone,Communication,2018-01-24,278
Sync.ME – Caller ID & Block,COMMUNICATION,4.5,205739,17.0,5000000.0,0,0.0,Everyone,Communication,2018-07-26,279
Caller ID +,COMMUNICATION,4.0,9498,0.11800000000000001,1000000.0,0,0.0,Everyone,Communication,2016-06-07,280
K-9 Mail,COMMUNICATION,4.2,88427,5.1,5000000.0,0,0.0,Everyone,Communication,2018-01-06,281
Email TypeApp - Mail App,COMMUNICATION,4.6,183374,44.0,1000000.0,0,0.0,Everyone,Communication,2018-08-01,282
All Email Providers,COMMUNICATION,4.1,20901,7.3,1000000.0,0,0.0,Everyone,Communication,2018-04-03,283
"Newton Mail - Email App for Gmail, Outlook, IMAP",COMMUNICATION,4.0,122595,30.0,1000000.0,0,0.0,Everyone,Communication,2018-07-19,284
GO Notifier,COMMUNICATION,4.2,124346,0.695,10000000.0,0,0.0,Everyone,Communication,2014-07-06,285
Mail1Click - Secure Mail,COMMUNICATION,4.1,255,1.6,10000.0,0,0.0,Everyone,Communication,2017-04-11,286
Daum Mail - Next Mail,COMMUNICATION,4.3,41420,19.0,5000000.0,0,0.0,Everyone,Communication,2018-06-21,287
Vonage Mobile® Call Video Text,COMMUNICATION,4.1,29208,23.0,1000000.0,0,0.0,Everyone,Communication,2016-09-28,288
JusTalk - Free Video Calls and Fun Video Chat,COMMUNICATION,4.6,191032,26.0,5000000.0,0,0.0,Everyone,Communication,2018-08-04,289
Calculator,DATING,2.6,57,6.2,1000.0,1,6.99,Everyone,Dating,2017-10-25,290
AMBW Dating App: Asian Men Black Women Interracial,DATING,3.5,2,17.0,100.0,1,7.99,Mature 17+,Dating,2017-01-21,291
OkCupid Dating,DATING,4.1,285726,15.0,10000000.0,0,0.0,Mature 17+,Dating,2018-07-30,292
"Hily: Dating, Chat, Match, Meet & Hook up",DATING,4.1,2556,56.0,100000.0,0,0.0,Mature 17+,Dating,2018-08-01,293
Hinge: Dating & Relationships,DATING,4.2,7779,12.0,500000.0,0,0.0,Mature 17+,Dating,2018-08-03,294
Casual Dating & Adult Singles - Joyride,DATING,4.5,61637,11.0,5000000.0,0,0.0,Mature 17+,Dating,2018-07-31,295
BBW Dating & Plus Size Chat,DATING,4.4,12632,29.0,1000000.0,0,0.0,Mature 17+,Dating,2018-07-27,296
CMB Free Dating App,DATING,4.0,48845,40.0,1000000.0,0,0.0,Mature 17+,Dating,2018-08-01,297
eharmony - Online Dating App,DATING,3.1,31320,53.0,5000000.0,0,0.0,Mature 17+,Dating,2018-07-30,298
Free Dating App & Flirt Chat - Match with Singles,DATING,4.4,172460,3.1,5000000.0,0,0.0,Mature 17+,Dating,2018-08-04,299
"Chispa, the Dating App for Latino, Latina Singles",DATING,4.2,4195,24.0,100000.0,0,0.0,Mature 17+,Dating,2018-07-25,300
Clover Dating App,DATING,4.1,11633,23.0,500000.0,0,0.0,Mature 17+,Dating,2018-07-24,301
Black People Meet Singles Date,DATING,3.9,10212,5.0,1000000.0,0,0.0,Mature 17+,Dating,2018-07-25,302
Mingle2 - Free Online Dating & Singles Chat Rooms,DATING,4.3,37053,44.0,1000000.0,0,0.0,Mature 17+,Dating,2018-08-03,303
Free Dating App & Flirt Chat - Cheers,DATING,4.4,667,27.0,10000.0,0,0.0,Mature 17+,Dating,2018-08-03,304
stranger chat - anonymous chat,DATING,3.5,13202,6.1,1000000.0,0,0.0,Mature 17+,Dating,2018-07-07,305
Free Dating Hook Up Messenger,DATING,3.3,1157,21.0,100000.0,0,0.0,Mature 17+,Dating,2017-01-27,306
Find Real Love — YouLove Premium Dating,DATING,4.5,212626,11.0,10000000.0,0,0.0,Mature 17+,Dating,2018-07-31,307
Once - Quality Matches Every day,DATING,4.4,222888,21.0,1000000.0,0,0.0,Mature 17+,Dating,2018-07-17,308
BLK - Swipe. Match. Chat.,DATING,4.1,2067,24.0,100000.0,0,0.0,Mature 17+,Dating,2018-07-25,309
Cougar Dating Life : Date Older Women Sugar Mummy,DATING,3.9,1643,31.0,500000.0,0,0.0,Mature 17+,Dating,2018-07-03,310
Howlr,DATING,3.9,105,27.0,5000.0,0,0.0,Mature 17+,Dating,2018-06-19,311
Stranger Chat & Date,DATING,3.6,3414,6.2,500000.0,0,0.0,Mature 17+,Dating,2018-06-06,312
RandoChat - Chat roulette,DATING,3.6,11806,12.0,1000000.0,0,0.0,Mature 17+,Dating,2018-06-26,313
BeWild Free Dating & Chat App,DATING,3.4,1999,8.0,100000.0,0,0.0,Mature 17+,Dating,2017-02-03,314
"FastMeet: Chat, Dating, Love",DATING,4.2,22544,5.9,1000000.0,0,0.0,Mature 17+,Dating,2018-07-27,315
"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,4.1,97684,7.9,1000000.0,0,0.0,Mature 17+,Dating,2018-07-10,316
OurTime Dating for Singles 50+,DATING,3.4,2519,5.0,100000.0,0,0.0,Mature 17+,Dating,2018-07-25,317
FarmersOnly Dating,DATING,3.0,1146,1.4,100000.0,0,0.0,Mature 17+,Dating,2016-02-25,318
Dating for 50 plus Mature Singles – FINALLY,DATING,4.6,13046,13.0,500000.0,0,0.0,Mature 17+,Dating,2018-07-31,319
Sudy – Meet Elite & Rich Single,DATING,4.1,17268,40.0,500000.0,0,0.0,Mature 17+,Dating,2018-06-25,320
Christian Dating For Free App,DATING,3.9,8722,13.0,500000.0,0,0.0,Mature 17+,Dating,2018-06-20,321
Just She - Top Lesbian Dating,DATING,1.9,953,19.0,100000.0,0,0.0,Mature 17+,Dating,2018-07-18,322
Single Parent Meet #1 Dating,DATING,3.5,2593,5.0,500000.0,0,0.0,Mature 17+,Dating,2018-07-25,323
EliteSingles – Dating for Single Professionals,DATING,2.5,5377,19.0,500000.0,0,0.0,Mature 17+,Dating,2018-07-31,324
Millionaire Match: Rich Singles Dating App,DATING,3.9,852,27.0,100000.0,0,0.0,Mature 17+,Dating,2018-07-30,325
InterracialCupid - Interracial Dating App,DATING,3.4,212,3.0,50000.0,0,0.0,Mature 17+,Dating,2018-06-13,326
Sugar Mommas Dating And Single Search,DATING,3.5,1972,13.0,1000000.0,0,0.0,Mature 17+,Dating,2018-05-12,327
"Hide App, Private Dating, Safe Chat - PrivacyHider",DATING,4.4,35206,7.2,1000000.0,0,0.0,Everyone,Dating,2018-05-21,328
"muzmatch: Muslim & Arab Singles, Marriage & Dating",DATING,3.8,5164,25.0,100000.0,0,0.0,Mature 17+,Dating,2018-07-24,329
Sugar Daddy Dating App,DATING,2.5,277,5.7,100000.0,0,0.0,Mature 17+,Dating,2017-12-04,330
Adult Dirty Emojis,DATING,2.8,80,5.5,10000.0,0,0.0,Teen,Dating,2017-11-06,331
"Meet4U - Chat, Love, Singles!",DATING,4.2,40035,6.5,1000000.0,0,0.0,Mature 17+,Dating,2018-07-27,332
SnpCupid Dating,DATING,3.5,1093,5.8,100000.0,0,0.0,Mature 17+,Dating,2017-01-28,333
Adult Dating - AdultFinder,DATING,3.3,1601,3.8,500000.0,0,0.0,Mature 17+,Dating,2017-02-01,334
Gay Sugar Daddy Dating & Hookup – Sudy Gay,DATING,4.1,2212,41.0,100000.0,0,0.0,Mature 17+,Dating,2018-06-20,335
"Meet24 - Love, Chat, Singles",DATING,4.2,57081,7.9,1000000.0,0,0.0,Mature 17+,Dating,2018-07-27,336
BBWCupid - BBW Dating App,DATING,3.5,241,2.8,50000.0,0,0.0,Mature 17+,Dating,2018-06-01,337
ChatVideo Meet new people,DATING,4.2,63986,20.0,5000000.0,0,0.0,Mature 17+,Dating,2018-05-31,338
"TryDate - Free Online Dating App, Chat Meet Adults",DATING,4.4,7888,15.0,500000.0,0,0.0,Mature 17+,Dating,2018-04-29,339
Black White Interracial Dating - Interracial Match,DATING,4.1,535,28.0,100000.0,0,0.0,Mature 17+,Dating,2018-03-29,340
"USA Singles Meet, Match and Date Free - Date",DATING,4.2,5084,9.6,100000.0,0,0.0,Mature 17+,Dating,2018-08-03,341
FlirtChat - ♥Free Dating/Flirting App♥,DATING,4.3,2430,13.0,500000.0,0,0.0,Mature 17+,Dating,2018-07-26,342
The League,DATING,3.0,837,9.4,100000.0,0,0.0,Mature 17+,Dating,2018-07-16,343
"Herpes Dating: 1,000K+ Singles",DATING,4.0,738,27.0,10000.0,0,0.0,Mature 17+,Dating,2018-08-01,344
Heart mill,DATING,3.3,4631,45.0,100000.0,0,0.0,Mature 17+,Dating,2018-08-04,345
95Live -SG#1 Live Streaming App,DATING,4.1,4953,15.0,1000000.0,0,0.0,Teen,Dating,2018-08-01,346
Mutual - LDS Dating,DATING,3.7,1439,38.0,50000.0,0,0.0,Mature 17+,Dating,2018-07-30,347
2RedBeans,DATING,4.0,337,32.0,10000.0,0,0.0,Mature 17+,Dating,2018-07-31,348
"SweetRing - Meet, Match, Date",DATING,4.0,51698,63.0,1000000.0,0,0.0,Mature 17+,Dating,2018-07-26,349
"BiggerCity: Chat for gay bears, chubs & chasers",DATING,4.1,923,44.0,100000.0,0,0.0,Mature 17+,Dating,2018-08-02,350
SilverSingles: The 50+ Dating App,DATING,3.3,149,16.0,10000.0,0,0.0,Mature 17+,Dating,2018-07-31,351
Herpes Positive Singles Dating,DATING,4.4,198,28.0,10000.0,0,0.0,Mature 17+,Dating,2018-05-18,352
Glam - Premium Dating App,DATING,4.3,23170,9.0,500000.0,0,0.0,Mature 17+,Dating,2018-07-25,353
"iDates - Chats, Flirts, Dating, Love & Relations",DATING,3.4,13890,20.0,500000.0,0,0.0,Mature 17+,Dating,2018-06-19,354
JustDating,DATING,4.0,13440,49.0,500000.0,0,0.0,Mature 17+,Dating,2018-08-03,355
Interracial Match Dating App,DATING,3.6,143,27.0,10000.0,0,0.0,Mature 17+,Dating,2018-07-23,356
Russian Dating & Chat for Russian speaking RusDate,DATING,4.2,1059,18.0,100000.0,0,0.0,Mature 17+,Dating,2018-07-26,357
Sky People (SPI): A secure blind date through authentication by Seoul National University,DATING,3.5,894,14.0,100000.0,0,0.0,Mature 17+,Dating,2018-07-17,358
Sweet mi - unlimited hunnam hunting blind date,DATING,4.0,6191,27.0,500000.0,0,0.0,Mature 17+,Dating,2018-07-12,359
Mingle - Online Dating App to Chat & Meet People,DATING,4.1,15081,38.0,1000000.0,0,0.0,Mature 17+,Dating,2018-07-26,360
BBW Dating & Curvy Singles Chat- LargeFriends,DATING,4.4,218,27.0,10000.0,0,0.0,Mature 17+,Dating,2018-07-23,361
Hitwe - meet people and chat,DATING,4.2,243950,21.0,10000000.0,0,0.0,Mature 17+,Dating,2018-05-10,362
A hundred,DATING,4.1,236,8.8,10000.0,0,0.0,Mature 17+,Dating,2018-03-29,363
JustSayHi- Dating App. Chat & Meet Singles Nearby,DATING,4.2,5152,38.0,100000.0,0,0.0,Mature 17+,Dating,2018-07-26,364
WannaMeet – Dating & Chat App,DATING,4.1,6701,11.0,1000000.0,0,0.0,Mature 17+,Dating,2018-06-29,365
Luxy Pro- Elite Dating Single,DATING,3.9,742,26.0,50000.0,0,0.0,Mature 17+,Dating,2018-04-07,366
Dating Network,DATING,4.0,187,19.0,10000.0,0,0.0,Mature 17+,Dating,2018-07-26,367
"Chatting - Free chat, random chat, boyfriend, girlfriend",DATING,4.2,2506,6.1,500000.0,0,0.0,Mature 17+,Dating,2017-06-15,368
"iPair-Meet, Chat, Dating",DATING,4.5,182986,77.0,5000000.0,0,0.0,Mature 17+,Dating,2018-08-02,369
"Meet, chat & date. Free dating app - Chocolate app",DATING,3.9,8661,9.5,1000000.0,0,0.0,Mature 17+,Dating,2018-04-03,370
Transenger – Ts Dating and Chat for Free,DATING,3.6,8,14.0,1000.0,0,0.0,Mature 17+,Dating,2018-07-29,371
O-Star,DATING,4.4,59,38.0,5000.0,0,0.0,Everyone,Dating,2018-07-19,372
Free Cam Girls - Live Webcam,DATING,3.5,35,16.0,1000.0,0,0.0,Mature 17+,Dating,2018-07-16,373
Cardi B Live Stream Video Chat - Prank,DATING,4.4,28,3.4,500.0,0,0.0,Everyone,Dating,2018-07-16,374
Live Girls Talk - Free Video Chat,DATING,4.8,125,4.7,5000.0,0,0.0,Mature 17+,Dating,2018-07-08,375
Live Talk - Free Text and Video Chat,DATING,4.6,185,5.0,10000.0,0,0.0,Mature 17+,Dating,2018-07-16,376
Chat Kids - Chat Room For Kids,DATING,4.7,6,4.9,100.0,0,0.0,Mature 17+,Dating,2018-07-24,377
Girls Live Chat - Free Text & Video Chat,DATING,4.8,110,4.9,10000.0,0,0.0,Mature 17+,Dating,2018-07-09,378
MouseMingle,DATING,2.7,3,3.9,100.0,0,0.0,Mature 17+,Dating,2018-07-17,379
American Girls Mobile Numbers,DATING,5.0,5,4.4,1000.0,0,0.0,Mature 17+,Dating,2018-07-17,380
FREE VIDEO CHAT - LIVE VIDEO AND TEXT CHAT,DATING,4.8,84,4.5,1000.0,0,0.0,Mature 17+,Dating,2018-07-06,381
Awake Dating,DATING,5.0,2,70.0,100.0,0,0.0,Mature 17+,Dating,2018-07-24,382
Live Chat - Free Video Chat Rooms,DATING,4.8,20,4.9,500.0,0,0.0,Mature 17+,Dating,2018-07-15,383
FREE LIVE TALK,DATING,4.9,776,4.9,5000.0,0,0.0,Mature 17+,Dating,2018-07-14,384
Random Chat App with Strangers,DATING,3.0,2,16.0,100.0,0,0.0,Mature 17+,Dating,2018-07-17,385
Live Chat - Free Video Talk,DATING,4.7,14,21.0,5000.0,0,0.0,Mature 17+,Dating,2018-08-03,386
House party - live chat,DATING,1.0,1,9.2,10.0,0,0.0,Mature 17+,Dating,2018-07-31,387
Spine- The dating app,DATING,5.0,5,9.3,500.0,0,0.0,Teen,Dating,2018-07-14,388
Online Chat Girls Meet,DATING,4.7,18,5.0,500.0,0,0.0,Mature 17+,Dating,2018-07-25,389
Girls Live Talk - Free Text and Video Chat,DATING,5.0,6,5.0,100.0,0,0.0,Mature 17+,Dating,2018-08-01,390
Online Girls Chat Group,DATING,5.0,5,5.0,100.0,0,0.0,Mature 17+,Dating,2018-08-02,391
UK Girls Mobile Numbers,DATING,3.0,1,5.5,500.0,0,0.0,Mature 17+,Dating,2018-07-19,392
chat saudi arabia,DATING,4.1,11,11.0,1000.0,0,0.0,Mature 17+,Dating,2018-07-14,393
Speeding Joyride & Car Meet App,DATING,5.0,3,25.0,100.0,0,0.0,Mature 17+,Dating,2018-07-20,394
LOBSTR - go on a lunch date,DATING,3.7,101,15.0,10000.0,0,0.0,Mature 17+,Dating,2018-07-24,395
Titanic App - Feminist Dating Application,DATING,4.5,120,10.0,500.0,0,0.0,Mature 17+,Dating,2018-08-04,396
French Chat Room,DATING,4.2,24,4.9,1000.0,0,0.0,Mature 17+,Dating,2018-07-11,397
Halalguur,DATING,4.3,6,9.0,100.0,0,0.0,Mature 17+,Dating,2018-07-26,398
"2Date Dating App, Love and matching",DATING,4.4,41605,8.1,500000.0,0,0.0,Mature 17+,Dating,2018-07-26,399
Teenage Chat & Dating,DATING,3.4,5,14.0,500.0,0,0.0,Mature 17+,Dating,2018-07-09,400
Girls Online Talk - Free Text and Video Chat,DATING,4.7,791,3.7,10000.0,0,0.0,Mature 17+,Dating,2018-05-15,401
Online Girls Chat,DATING,4.8,5323,3.5,50000.0,0,0.0,Mature 17+,Dating,2018-04-21,402
LIVE VIDEO TALK,DATING,4.7,478,4.5,10000.0,0,0.0,Mature 17+,Dating,2018-06-28,403
SkyLove – Dating and chat,DATING,3.5,69,36.0,5000.0,0,0.0,Mature 17+,Dating,2018-08-04,404
Free Live Talk-Video Call,DATING,4.7,158,4.5,10000.0,0,0.0,Mature 17+,Dating,2018-07-05,405
FindLoving,DATING,3.8,24,19.0,1000.0,0,0.0,Mature 17+,Dating,2018-08-02,406
Sugar Daddies Dating App,DATING,2.9,53,14.0,10000.0,0,0.0,Mature 17+,Dating,2018-07-10,407
TED,EDUCATION,4.6,181893,18.0,10000000.0,0,0.0,Everyone 10+,Education,2018-07-27,408
English Communication - Learn English for Chinese (Learn English for Chinese),EDUCATION,4.7,2544,18.0,100000.0,0,0.0,Everyone,Education,2017-12-29,409
Khan Academy,EDUCATION,4.6,85375,21.0,5000000.0,0,0.0,Everyone,Education,2018-07-27,410
Learn English with Wlingua,EDUCATION,4.7,314299,3.3,10000000.0,0,0.0,Everyone,Education,2018-05-02,411
Princess Coloring Book,EDUCATION,4.5,9770,39.0,5000000.0,0,0.0,Everyone,Education;Creativity,2018-02-25,412
Learn Spanish - Español,EDUCATION,4.7,32346,3.2,1000000.0,0,0.0,Everyone,Education,2017-12-18,413
English Grammar Test,EDUCATION,4.8,4075,5.1,500000.0,0,0.0,Everyone,Education,2018-06-22,414
Speed Reading,EDUCATION,4.6,10611,11.0,500000.0,0,0.0,Everyone,Education,2018-05-27,415
English for beginners,EDUCATION,4.6,9321,27.0,1000000.0,0,0.0,Everyone,Education,2018-07-18,416
Flame - درب عقلك يوميا,EDUCATION,4.6,56065,37.0,1000000.0,0,0.0,Everyone,Education,2018-07-26,417
"Learn Japanese, Korean, Chinese Offline & Free",EDUCATION,4.9,133136,26.0,1000000.0,0,0.0,Everyone,Education;Education,2018-07-20,418
Kids Mode,EDUCATION,3.8,2469,11.0,500000.0,0,0.0,Everyone,Education,2018-03-23,419
Dinosaurs Coloring Pages,EDUCATION,4.4,390,41.0,500000.0,0,0.0,Everyone,Education;Education,2018-02-03,420
Cars Coloring Pages,EDUCATION,4.4,1090,49.0,1000000.0,0,0.0,Everyone,Education;Creativity,2018-02-03,421
Babbel – Learn Languages,EDUCATION,4.3,266948,21.0,10000000.0,0,0.0,Everyone,Education,2018-07-30,422
Math Tricks,EDUCATION,4.5,342918,8.1,10000000.0,0,0.0,Everyone,Education,2018-07-29,423
Monster Truck Driver & Racing,EDUCATION,4.4,748,51.0,1000000.0,0,0.0,Everyone,Education;Action & Adventure,2017-01-19,424
